DisplayName;Department;Ruoli;jobTitle;lastLogon;accountType;username
Standard User 653;Marketing;G-Marketing-Access;Employee;2024-06-01;Technical;std_user_653
Standard User 654;HR;G-HR-Access;Employee;2024-06-01;External;std_user_654
Standard User 655;Sales;G-Sales-Access;Employee;2024-06-01;Technical;std_user_655
Standard User 656;Operations;G-Operations-Access;Employee;2024-06-01;Technical;std_user_656
Standard User 657;R&D;G-R&D-Access;Employee;2024-06-01;Internal;std_user_657
Standard User 658;Sales;G-Sales-Access;Employee;2024-06-01;Service;std_user_658
Standard User 659;HR;G-HR-Access;Employee;2024-06-01;Service;std_user_659
Standard User 660;R&D;G-R&D-Access;Employee;2024-06-01;Technical;std_user_660
Standard User 661;Sales;G-Sales-Access;Employee;2024-06-01;Internal;std_user_661
Standard User 662;Finance;G-Finance-Access;Employee;2024-06-01;External;std_user_662
Standard User 663;Operations;G-Operations-Access;Employee;2024-06-01;Technical;std_user_663
Standard User 664;Sales;G-Sales-Access;Employee;2024-06-01;External;std_user_664
Standard User 665;Operations;G-Operations-Access;Employee;2024-06-01;Technical;std_user_665
Standard User 666;R&D;G-R&D-Access;Employee;2024-06-01;Service;std_user_666
Standard User 667;Sales;G-Sales-Access;Employee;2024-06-01;External;std_user_667
Standard User 668;HR;G-HR-Access;Employee;2024-06-01;Internal;std_user_668
Standard User 669;Marketing;G-Marketing-Access;Employee;2024-06-01;Service;std_user_669
Standard User 670;Sales;G-Sales-Access;Employee;2024-06-01;Administrative;std_user_670
Standard User 671;Marketing;G-Marketing-Access;Employee;2024-06-01;Technical;std_user_671
Standard User 672;Operations;G-Operations-Access;Employee;2024-06-01;External;std_user_672
Standard User 673;IT;G-IT-Access;Employee;2024-06-01;Technical;std_user_673
Standard User 674;Sales;G-Sales-Access;Employee;2024-06-01;Technical;std_user_674
Standard User 675;HR;G-HR-Access;Employee;2024-06-01;Administrative;std_user_675
Standard User 676;HR;G-HR-Access;Employee;2024-06-01;Administrative;std_user_676
Standard User 677;Sales;G-Sales-Access;Employee;2024-06-01;External;std_user_677
Standard User 678;Finance;G-Finance-Access;Employee;2024-06-01;Administrative;std_user_678
Standard User 679;R&D;G-R&D-Access;Employee;2024-06-01;External;std_user_679
Standard User 680;Legal;G-Legal-Access;Employee;2024-06-01;Internal;std_user_680
Standard User 681;Legal;G-Legal-Access;Employee;2024-06-01;Administrative;std_user_681
Standard User 682;IT;G-IT-Access;Employee;2024-06-01;Internal;std_user_682
Standard User 683;Legal;G-Legal-Access;Employee;2024-06-01;Internal;std_user_683
Standard User 684;R&D;G-R&D-Access;Employee;2024-06-01;Technical;std_user_684
Standard User 685;Finance;G-Finance-Access;Employee;2024-06-01;Internal;std_user_685
Standard User 686;IT;G-IT-Access;Employee;2024-06-01;Administrative;std_user_686
Standard User 687;HR;G-HR-Access;Employee;2024-06-01;Internal;std_user_687
Standard User 688;R&D;G-R&D-Access;Employee;2024-06-01;External;std_user_688
Standard User 689;Operations;G-Operations-Access;Employee;2024-06-01;Technical;std_user_689
Standard User 690;Finance;G-Finance-Access;Employee;2024-06-01;Technical;std_user_690
Standard User 691;R&D;G-R&D-Access;Employee;2024-06-01;Administrative;std_user_691
Standard User 692;Sales;G-Sales-Access;Employee;2024-06-01;Technical;std_user_692
Standard User 693;HR;G-HR-Access;Employee;2024-06-01;Internal;std_user_693
Standard User 694;Legal;G-Legal-Access;Employee;2024-06-01;Service;std_user_694
Standard User 695;Legal;G-Legal-Access;Employee;2024-06-01;External;std_user_695
Standard User 696;HR;G-HR-Access;Employee;2024-06-01;Internal;std_user_696
Standard User 697;Marketing;G-Marketing-Access;Employee;2024-06-01;Service;std_user_697
Standard User 698;Sales;G-Sales-Access;Employee;2024-06-01;External;std_user_698
Standard User 699;Operations;G-Operations-Access;Employee;2024-06-01;External;std_user_699
Standard User 700;Finance;G-Finance-Access;Employee;2024-06-01;External;std_user_700
Standard User 701;IT;G-IT-Access;Employee;2024-06-01;Service;std_user_701
Standard User 702;Marketing;G-Marketing-Access;Employee;2024-06-01;Technical;std_user_702
Standard User 703;IT;G-IT-Access;Employee;2024-06-01;Administrative;std_user_703
Standard User 704;Legal;G-Legal-Access;Employee;2024-06-01;Internal;std_user_704
Standard User 705;Operations;G-Operations-Access;Employee;2024-06-01;Technical;std_user_705
Standard User 706;IT;G-IT-Access;Employee;2024-06-01;Administrative;std_user_706
Standard User 707;IT;G-IT-Access;Employee;2024-06-01;External;std_user_707
Standard User 708;IT;G-IT-Access;Employee;2024-06-01;Service;std_user_708
Standard User 709;IT;G-IT-Access;Employee;2024-06-01;Service;std_user_709
Standard User 710;Marketing;G-Marketing-Access;Employee;2024-06-01;Service;std_user_710
Standard User 711;Finance;G-Finance-Access;Employee;2024-06-01;Technical;std_user_711
Standard User 712;Marketing;G-Marketing-Access;Employee;2024-06-01;Internal;std_user_712
Standard User 713;HR;G-HR-Access;Employee;2024-06-01;External;std_user_713
Standard User 714;Sales;G-Sales-Access;Employee;2024-06-01;Service;std_user_714
Standard User 715;R&D;G-R&D-Access;Employee;2024-06-01;Service;std_user_715
Standard User 716;Operations;G-Operations-Access;Employee;2024-06-01;Administrative;std_user_716
Standard User 717;Legal;G-Legal-Access;Employee;2024-06-01;Internal;std_user_717
Standard User 718;IT;G-IT-Access;Employee;2024-06-01;External;std_user_718
Standard User 719;Sales;G-Sales-Access;Employee;2024-06-01;Internal;std_user_719
Standard User 720;R&D;G-R&D-Access;Employee;2024-06-01;Technical;std_user_720
Standard User 721;HR;G-HR-Access;Employee;2024-06-01;Service;std_user_721
Standard User 722;HR;G-HR-Access;Employee;2024-06-01;Service;std_user_722
Standard User 723;IT;G-IT-Access;Employee;2024-06-01;Service;std_user_723
Standard User 724;HR;G-HR-Access;Employee;2024-06-01;Administrative;std_user_724
Standard User 725;IT;G-IT-Access;Employee;2024-06-01;External;std_user_725
Standard User 726;R&D;G-R&D-Access;Employee;2024-06-01;Service;std_user_726
Standard User 727;R&D;G-R&D-Access;Employee;2024-06-01;External;std_user_727
Standard User 728;Finance;G-Finance-Access;Employee;2024-06-01;Administrative;std_user_728
Standard User 729;HR;G-HR-Access;Employee;2024-06-01;Technical;std_user_729
Standard User 730;HR;G-HR-Access;Employee;2024-06-01;Service;std_user_730
Standard User 731;Operations;G-Operations-Access;Employee;2024-06-01;Administrative;std_user_731
Standard User 732;HR;G-HR-Access;Employee;2024-06-01;Internal;std_user_732
Standard User 733;HR;G-HR-Access;Employee;2024-06-01;Service;std_user_733
Standard User 734;HR;G-HR-Access;Employee;2024-06-01;Service;std_user_734
Standard User 735;Sales;G-Sales-Access;Employee;2024-06-01;External;std_user_735
Standard User 736;Operations;G-Operations-Access;Employee;2024-06-01;Internal;std_user_736
Standard User 737;Sales;G-Sales-Access;Employee;2024-06-01;Administrative;std_user_737
Standard User 738;Finance;G-Finance-Access;Employee;2024-06-01;Administrative;std_user_738
Standard User 739;Sales;G-Sales-Access;Employee;2024-06-01;Administrative;std_user_739
Standard User 740;HR;G-HR-Access;Employee;2024-06-01;Internal;std_user_740
Standard User 741;Legal;G-Legal-Access;Employee;2024-06-01;Service;std_user_741
Standard User 742;Operations;G-Operations-Access;Employee;2024-06-01;Technical;std_user_742
Standard User 743;Operations;G-Operations-Access;Employee;2024-06-01;Internal;std_user_743
Standard User 744;HR;G-HR-Access;Employee;2024-06-01;Internal;std_user_744
Standard User 745;Finance;G-Finance-Access;Employee;2024-06-01;Administrative;std_user_745
Standard User 746;IT;G-IT-Access;Employee;2024-06-01;Administrative;std_user_746
Standard User 747;Finance;G-Finance-Access;Employee;2024-06-01;Administrative;std_user_747
Standard User 748;Marketing;G-Marketing-Access;Employee;2024-06-01;Technical;std_user_748
Standard User 749;Marketing;G-Marketing-Access;Employee;2024-06-01;Technical;std_user_749
Standard User 750;IT;G-IT-Access;Employee;2024-06-01;External;std_user_750
Standard User 751;Marketing;G-Marketing-Access;Employee;2024-06-01;Administrative;std_user_751
Standard User 752;HR;G-HR-Access;Employee;2024-06-01;Technical;std_user_752
Standard User 753;Legal;G-Legal-Access;Employee;2024-06-01;Internal;std_user_753
Standard User 754;HR;G-HR-Access;Employee;2024-06-01;Administrative;std_user_754
Standard User 755;Finance;G-Finance-Access;Employee;2024-06-01;Service;std_user_755
Standard User 756;R&D;G-R&D-Access;Employee;2024-06-01;Internal;std_user_756
Standard User 757;IT;G-IT-Access;Employee;2024-06-01;Administrative;std_user_757
Standard User 758;Operations;G-Operations-Access;Employee;2024-06-01;Service;std_user_758
Standard User 759;IT;G-IT-Access;Employee;2024-06-01;Administrative;std_user_759
Standard User 760;Finance;G-Finance-Access;Employee;2024-06-01;Administrative;std_user_760
Standard User 761;Finance;G-Finance-Access;Employee;2024-06-01;Internal;std_user_761
Standard User 762;IT;G-IT-Access;Employee;2024-06-01;External;std_user_762
Standard User 763;Marketing;G-Marketing-Access;Employee;2024-06-01;Service;std_user_763
Standard User 764;Operations;G-Operations-Access;Employee;2024-06-01;Administrative;std_user_764
Standard User 765;Finance;G-Finance-Access;Employee;2024-06-01;Administrative;std_user_765
Standard User 766;IT;G-IT-Access;Employee;2024-06-01;Technical;std_user_766
Standard User 767;Operations;G-Operations-Access;Employee;2024-06-01;Service;std_user_767
Standard User 768;Legal;G-Legal-Access;Employee;2024-06-01;Internal;std_user_768
Standard User 769;IT;G-IT-Access;Employee;2024-06-01;Technical;std_user_769
Standard User 770;R&D;G-R&D-Access;Employee;2024-06-01;External;std_user_770
Standard User 771;Operations;G-Operations-Access;Employee;2024-06-01;Internal;std_user_771
Standard User 772;Operations;G-Operations-Access;Employee;2024-06-01;Administrative;std_user_772
Standard User 773;Legal;G-Legal-Access;Employee;2024-06-01;Service;std_user_773
Standard User 774;IT;G-IT-Access;Employee;2024-06-01;Internal;std_user_774
Standard User 775;HR;G-HR-Access;Employee;2024-06-01;External;std_user_775
Standard User 776;IT;G-IT-Access;Employee;2024-06-01;External;std_user_776
Standard User 777;Operations;G-Operations-Access;Employee;2024-06-01;External;std_user_777
Standard User 778;Marketing;G-Marketing-Access;Employee;2024-06-01;Technical;std_user_778
Standard User 779;HR;G-HR-Access;Employee;2024-06-01;Internal;std_user_779
Standard User 780;Marketing;G-Marketing-Access;Employee;2024-06-01;Service;std_user_780
Standard User 781;Finance;G-Finance-Access;Employee;2024-06-01;External;std_user_781
Standard User 782;Finance;G-Finance-Access;Employee;2024-06-01;Service;std_user_782
Standard User 783;Legal;G-Legal-Access;Employee;2024-06-01;Technical;std_user_783
Standard User 784;Finance;G-Finance-Access;Employee;2024-06-01;Technical;std_user_784
Standard User 785;Legal;G-Legal-Access;Employee;2024-06-01;Internal;std_user_785
Standard User 786;IT;G-IT-Access;Employee;2024-06-01;Internal;std_user_786
Standard User 787;Operations;G-Operations-Access;Employee;2024-06-01;Technical;std_user_787
Standard User 788;Sales;G-Sales-Access;Employee;2024-06-01;Internal;std_user_788
Standard User 789;Sales;G-Sales-Access;Employee;2024-06-01;Internal;std_user_789
Standard User 790;HR;G-HR-Access;Employee;2024-06-01;Internal;std_user_790
Standard User 791;Sales;G-Sales-Access;Employee;2024-06-01;Administrative;std_user_791
Standard User 792;HR;G-HR-Access;Employee;2024-06-01;Administrative;std_user_792
Standard User 793;Marketing;G-Marketing-Access;Employee;2024-06-01;Service;std_user_793
Standard User 794;R&D;G-R&D-Access;Employee;2024-06-01;External;std_user_794
Standard User 795;R&D;G-R&D-Access;Employee;2024-06-01;Technical;std_user_795
Standard User 796;R&D;G-R&D-Access;Employee;2024-06-01;External;std_user_796
Standard User 797;R&D;G-R&D-Access;Employee;2024-06-01;Service;std_user_797
Standard User 798;Marketing;G-Marketing-Access;Employee;2024-06-01;External;std_user_798
Standard User 799;HR;G-HR-Access;Employee;2024-06-01;Service;std_user_799
Standard User 800;HR;G-HR-Access;Employee;2024-06-01;Technical;std_user_800
Standard User 801;Marketing;G-Marketing-Access;Employee;2024-06-01;Internal;std_user_801
Standard User 802;R&D;G-R&D-Access;Employee;2024-06-01;Service;std_user_802
Standard User 803;Marketing;G-Marketing-Access;Employee;2024-06-01;Technical;std_user_803
Standard User 804;Finance;G-Finance-Access;Employee;2024-06-01;Service;std_user_804
Standard User 805;Sales;G-Sales-Access;Employee;2024-06-01;External;std_user_805
Standard User 806;R&D;G-R&D-Access;Employee;2024-06-01;External;std_user_806
Standard User 807;IT;G-IT-Access;Employee;2024-06-01;Administrative;std_user_807
Standard User 808;Sales;G-Sales-Access;Employee;2024-06-01;Internal;std_user_808
Standard User 809;IT;G-IT-Access;Employee;2024-06-01;Service;std_user_809
Standard User 810;Legal;G-Legal-Access;Employee;2024-06-01;External;std_user_810
Standard User 811;Sales;G-Sales-Access;Employee;2024-06-01;Service;std_user_811
Standard User 812;Sales;G-Sales-Access;Employee;2024-06-01;Service;std_user_812
Standard User 813;Operations;G-Operations-Access;Employee;2024-06-01;Internal;std_user_813
Standard User 814;IT;G-IT-Access;Employee;2024-06-01;Service;std_user_814
Standard User 815;HR;G-HR-Access;Employee;2024-06-01;Technical;std_user_815
Standard User 816;Finance;G-Finance-Access;Employee;2024-06-01;Administrative;std_user_816
Standard User 817;R&D;G-R&D-Access;Employee;2024-06-01;Internal;std_user_817
Standard User 818;R&D;G-R&D-Access;Employee;2024-06-01;Administrative;std_user_818
Standard User 819;HR;G-HR-Access;Employee;2024-06-01;Service;std_user_819
Standard User 820;Finance;G-Finance-Access;Employee;2024-06-01;External;std_user_820
Standard User 821;IT;G-IT-Access;Employee;2024-06-01;Administrative;std_user_821
Standard User 822;HR;G-HR-Access;Employee;2024-06-01;Internal;std_user_822
Standard User 823;Legal;G-Legal-Access;Employee;2024-06-01;Technical;std_user_823
Standard User 824;R&D;G-R&D-Access;Employee;2024-06-01;Technical;std_user_824
Standard User 825;Finance;G-Finance-Access;Employee;2024-06-01;External;std_user_825
Standard User 826;R&D;G-R&D-Access;Employee;2024-06-01;External;std_user_826
Standard User 827;R&D;G-R&D-Access;Employee;2024-06-01;External;std_user_827
Standard User 828;Legal;G-Legal-Access;Employee;2024-06-01;Technical;std_user_828
Standard User 829;R&D;G-R&D-Access;Employee;2024-06-01;Administrative;std_user_829
Standard User 830;Sales;G-Sales-Access;Employee;2024-06-01;External;std_user_830
Standard User 831;R&D;G-R&D-Access;Employee;2024-06-01;Service;std_user_831
Standard User 832;IT;G-IT-Access;Employee;2024-06-01;Technical;std_user_832
Standard User 833;Operations;G-Operations-Access;Employee;2024-06-01;External;std_user_833
Standard User 834;R&D;G-R&D-Access;Employee;2024-06-01;Internal;std_user_834
Standard User 835;Legal;G-Legal-Access;Employee;2024-06-01;Technical;std_user_835
Standard User 836;Marketing;G-Marketing-Access;Employee;2024-06-01;External;std_user_836
Standard User 837;Finance;G-Finance-Access;Employee;2024-06-01;Internal;std_user_837
Standard User 838;Marketing;G-Marketing-Access;Employee;2024-06-01;Service;std_user_838
Standard User 839;Finance;G-Finance-Access;Employee;2024-06-01;Internal;std_user_839
Standard User 840;Finance;G-Finance-Access;Employee;2024-06-01;External;std_user_840
Standard User 841;HR;G-HR-Access;Employee;2024-06-01;Administrative;std_user_841
Standard User 842;R&D;G-R&D-Access;Employee;2024-06-01;Internal;std_user_842
Standard User 843;IT;G-IT-Access;Employee;2024-06-01;External;std_user_843
Standard User 844;Finance;G-Finance-Access;Employee;2024-06-01;Service;std_user_844
Standard User 845;Legal;G-Legal-Access;Employee;2024-06-01;Internal;std_user_845
Standard User 846;HR;G-HR-Access;Employee;2024-06-01;Administrative;std_user_846
Standard User 847;Sales;G-Sales-Access;Employee;2024-06-01;Service;std_user_847
Standard User 848;R&D;G-R&D-Access;Employee;2024-06-01;Internal;std_user_848
Standard User 849;HR;G-HR-Access;Employee;2024-06-01;Technical;std_user_849
Standard User 850;IT;G-IT-Access;Employee;2024-06-01;Service;std_user_850
Standard User 851;Sales;G-Sales-Access;Employee;2024-06-01;Internal;std_user_851
Standard User 852;HR;G-HR-Access;Employee;2024-06-01;Technical;std_user_852
Standard User 853;Operations;G-Operations-Access;Employee;2024-06-01;Internal;std_user_853
Standard User 854;Finance;G-Finance-Access;Employee;2024-06-01;External;std_user_854
Standard User 855;Sales;G-Sales-Access;Employee;2024-06-01;Internal;std_user_855
Standard User 856;Legal;G-Legal-Access;Employee;2024-06-01;Technical;std_user_856
Standard User 857;Legal;G-Legal-Access;Employee;2024-06-01;Technical;std_user_857
Standard User 858;Sales;G-Sales-Access;Employee;2024-06-01;Internal;std_user_858
Standard User 859;R&D;G-R&D-Access;Employee;2024-06-01;Administrative;std_user_859
Standard User 860;Legal;G-Legal-Access;Employee;2024-06-01;External;std_user_860
Standard User 861;Marketing;G-Marketing-Access;Employee;2024-06-01;Internal;std_user_861
Standard User 862;Operations;G-Operations-Access;Employee;2024-06-01;Technical;std_user_862
Standard User 863;Legal;G-Legal-Access;Employee;2024-06-01;Internal;std_user_863
Standard User 864;Sales;G-Sales-Access;Employee;2024-06-01;Administrative;std_user_864
Standard User 865;HR;G-HR-Access;Employee;2024-06-01;Administrative;std_user_865
Standard User 866;Sales;G-Sales-Access;Employee;2024-06-01;External;std_user_866
Standard User 867;Finance;G-Finance-Access;Employee;2024-06-01;Internal;std_user_867
Standard User 868;Marketing;G-Marketing-Access;Employee;2024-06-01;Administrative;std_user_868
Standard User 869;Operations;G-Operations-Access;Employee;2024-06-01;Service;std_user_869
Standard User 870;HR;G-HR-Access;Employee;2024-06-01;Technical;std_user_870
Standard User 871;HR;G-HR-Access;Employee;2024-06-01;Administrative;std_user_871
Standard User 872;Finance;G-Finance-Access;Employee;2024-06-01;Administrative;std_user_872
Standard User 873;HR;G-HR-Access;Employee;2024-06-01;Technical;std_user_873
Standard User 874;HR;G-HR-Access;Employee;2024-06-01;Technical;std_user_874
Standard User 875;Legal;G-Legal-Access;Employee;2024-06-01;Administrative;std_user_875
Standard User 876;Legal;G-Legal-Access;Employee;2024-06-01;Internal;std_user_876
Standard User 877;Marketing;G-Marketing-Access;Employee;2024-06-01;Administrative;std_user_877
Standard User 878;IT;G-IT-Access;Employee;2024-06-01;Service;std_user_878
Standard User 879;Marketing;G-Marketing-Access;Employee;2024-06-01;Technical;std_user_879
Standard User 880;Operations;G-Operations-Access;Employee;2024-06-01;Technical;std_user_880
Standard User 881;R&D;G-R&D-Access;Employee;2024-06-01;Administrative;std_user_881
Standard User 882;Sales;G-Sales-Access;Employee;2024-06-01;Internal;std_user_882
Standard User 883;Marketing;G-Marketing-Access;Employee;2024-06-01;Technical;std_user_883
Standard User 884;Finance;G-Finance-Access;Employee;2024-06-01;External;std_user_884
Standard User 885;Marketing;G-Marketing-Access;Employee;2024-06-01;External;std_user_885
Standard User 886;HR;G-HR-Access;Employee;2024-06-01;External;std_user_886
Standard User 887;Sales;G-Sales-Access;Employee;2024-06-01;External;std_user_887
Standard User 888;R&D;G-R&D-Access;Employee;2024-06-01;Internal;std_user_888
Standard User 889;Legal;G-Legal-Access;Employee;2024-06-01;External;std_user_889
Standard User 890;Marketing;G-Marketing-Access;Employee;2024-06-01;Administrative;std_user_890
Standard User 891;Legal;G-Legal-Access;Employee;2024-06-01;External;std_user_891
Standard User 892;Operations;G-Operations-Access;Employee;2024-06-01;Administrative;std_user_892
Standard User 893;Finance;G-Finance-Access;Employee;2024-06-01;Administrative;std_user_893
Standard User 894;R&D;G-R&D-Access;Employee;2024-06-01;Administrative;std_user_894
Standard User 895;HR;G-HR-Access;Employee;2024-06-01;External;std_user_895
Standard User 896;Marketing;G-Marketing-Access;Employee;2024-06-01;External;std_user_896
Standard User 897;Marketing;G-Marketing-Access;Employee;2024-06-01;External;std_user_897
Standard User 898;Finance;G-Finance-Access;Employee;2024-06-01;External;std_user_898
Standard User 899;Sales;G-Sales-Access;Employee;2024-06-01;External;std_user_899
Standard User 900;Legal;G-Legal-Access;Employee;2024-06-01;Technical;std_user_900
Standard User 901;HR;G-HR-Access;Employee;2024-06-01;External;std_user_901
Standard User 902;Finance;G-Finance-Access;Employee;2024-06-01;Technical;std_user_902
Standard User 903;HR;G-HR-Access;Employee;2024-06-01;Internal;std_user_903
Standard User 904;Sales;G-Sales-Access;Employee;2024-06-01;Administrative;std_user_904
Standard User 905;Finance;G-Finance-Access;Employee;2024-06-01;External;std_user_905
Standard User 906;HR;G-HR-Access;Employee;2024-06-01;Service;std_user_906
Standard User 907;Finance;G-Finance-Access;Employee;2024-06-01;Technical;std_user_907
Standard User 908;IT;G-IT-Access;Employee;2024-06-01;Service;std_user_908
Standard User 909;Sales;G-Sales-Access;Employee;2024-06-01;External;std_user_909
Standard User 910;R&D;G-R&D-Access;Employee;2024-06-01;Service;std_user_910
Standard User 911;Legal;G-Legal-Access;Employee;2024-06-01;Internal;std_user_911
Standard User 912;Marketing;G-Marketing-Access;Employee;2024-06-01;Technical;std_user_912
Standard User 913;Marketing;G-Marketing-Access;Employee;2024-06-01;Service;std_user_913
Standard User 914;IT;G-IT-Access;Employee;2024-06-01;Service;std_user_914
Standard User 915;Finance;G-Finance-Access;Employee;2024-06-01;Technical;std_user_915
Standard User 916;Legal;G-Legal-Access;Employee;2024-06-01;External;std_user_916
Standard User 917;Sales;G-Sales-Access;Employee;2024-06-01;Administrative;std_user_917
Standard User 918;IT;G-IT-Access;Employee;2024-06-01;Technical;std_user_918
Standard User 919;R&D;G-R&D-Access;Employee;2024-06-01;Administrative;std_user_919
Standard User 920;Finance;G-Finance-Access;Employee;2024-06-01;Service;std_user_920
Standard User 921;HR;G-HR-Access;Employee;2024-06-01;Internal;std_user_921
Standard User 922;HR;G-HR-Access;Employee;2024-06-01;Administrative;std_user_922
Standard User 923;Marketing;G-Marketing-Access;Employee;2024-06-01;Technical;std_user_923
Standard User 924;HR;G-HR-Access;Employee;2024-06-01;Service;std_user_924
Standard User 925;Marketing;G-Marketing-Access;Employee;2024-06-01;Technical;std_user_925
Standard User 926;R&D;G-R&D-Access;Employee;2024-06-01;Technical;std_user_926
Standard User 927;HR;G-HR-Access;Employee;2024-06-01;Internal;std_user_927
Standard User 928;Sales;G-Sales-Access;Employee;2024-06-01;Technical;std_user_928
Standard User 929;HR;G-HR-Access;Employee;2024-06-01;Technical;std_user_929
Standard User 930;Sales;G-Sales-Access;Employee;2024-06-01;Administrative;std_user_930
Standard User 931;Legal;G-Legal-Access;Employee;2024-06-01;Internal;std_user_931
Standard User 932;Marketing;G-Marketing-Access;Employee;2024-06-01;Technical;std_user_932
Standard User 933;Legal;G-Legal-Access;Employee;2024-06-01;Service;std_user_933
Standard User 934;Sales;G-Sales-Access;Employee;2024-06-01;Administrative;std_user_934
Standard User 935;Marketing;G-Marketing-Access;Employee;2024-06-01;External;std_user_935
Standard User 936;Marketing;G-Marketing-Access;Employee;2024-06-01;Administrative;std_user_936
Standard User 937;Operations;G-Operations-Access;Employee;2024-06-01;Internal;std_user_937
Standard User 938;HR;G-HR-Access;Employee;2024-06-01;Administrative;std_user_938
Standard User 939;Marketing;G-Marketing-Access;Employee;2024-06-01;Technical;std_user_939
Standard User 940;IT;G-IT-Access;Employee;2024-06-01;External;std_user_940
Standard User 941;HR;G-HR-Access;Employee;2024-06-01;Internal;std_user_941
Standard User 942;HR;G-HR-Access;Employee;2024-06-01;Internal;std_user_942
Standard User 943;Legal;G-Legal-Access;Employee;2024-06-01;Internal;std_user_943
Standard User 944;Operations;G-Operations-Access;Employee;2024-06-01;Technical;std_user_944
Standard User 945;R&D;G-R&D-Access;Employee;2024-06-01;Service;std_user_945
Standard User 946;Operations;G-Operations-Access;Employee;2024-06-01;Administrative;std_user_946
Standard User 947;R&D;G-R&D-Access;Employee;2024-06-01;Administrative;std_user_947
Standard User 948;Operations;G-Operations-Access;Employee;2024-06-01;Administrative;std_user_948
Standard User 949;Finance;G-Finance-Access;Employee;2024-06-01;Technical;std_user_949
Standard User 950;HR;G-HR-Access;Employee;2024-06-01;Service;std_user_950
Standard User 951;Sales;G-Sales-Access;Employee;2024-06-01;Administrative;std_user_951
Standard User 952;R&D;G-R&D-Access;Employee;2024-06-01;External;std_user_952
Standard User 953;HR;G-HR-Access;Employee;2024-06-01;Administrative;std_user_953
Standard User 954;Finance;G-Finance-Access;Employee;2024-06-01;Administrative;std_user_954
Standard User 955;HR;G-HR-Access;Employee;2024-06-01;Service;std_user_955
Standard User 956;IT;G-IT-Access;Employee;2024-06-01;Internal;std_user_956
Standard User 957;Marketing;G-Marketing-Access;Employee;2024-06-01;Technical;std_user_957
Standard User 958;Operations;G-Operations-Access;Employee;2024-06-01;Administrative;std_user_958
Standard User 959;Marketing;G-Marketing-Access;Employee;2024-06-01;Internal;std_user_959
Standard User 960;IT;G-IT-Access;Employee;2024-06-01;Service;std_user_960
Standard User 961;Legal;G-Legal-Access;Employee;2024-06-01;Technical;std_user_961
Standard User 962;Legal;G-Legal-Access;Employee;2024-06-01;External;std_user_962
Standard User 963;R&D;G-R&D-Access;Employee;2024-06-01;Technical;std_user_963
Standard User 964;HR;G-HR-Access;Employee;2024-06-01;Service;std_user_964
Standard User 965;Sales;G-Sales-Access;Employee;2024-06-01;Service;std_user_965
Standard User 966;R&D;G-R&D-Access;Employee;2024-06-01;Technical;std_user_966
Standard User 967;Finance;G-Finance-Access;Employee;2024-06-01;External;std_user_967
Standard User 968;R&D;G-R&D-Access;Employee;2024-06-01;Internal;std_user_968
Standard User 969;HR;G-HR-Access;Employee;2024-06-01;Administrative;std_user_969
Standard User 970;Operations;G-Operations-Access;Employee;2024-06-01;External;std_user_970
Standard User 971;Sales;G-Sales-Access;Employee;2024-06-01;Technical;std_user_971
Standard User 972;Finance;G-Finance-Access;Employee;2024-06-01;Internal;std_user_972
Standard User 973;R&D;G-R&D-Access;Employee;2024-06-01;Service;std_user_973
Standard User 974;IT;G-IT-Access;Employee;2024-06-01;Internal;std_user_974
Standard User 975;Marketing;G-Marketing-Access;Employee;2024-06-01;Service;std_user_975
Standard User 976;IT;G-IT-Access;Employee;2024-06-01;Technical;std_user_976
Standard User 977;R&D;G-R&D-Access;Employee;2024-06-01;Service;std_user_977
Standard User 978;R&D;G-R&D-Access;Employee;2024-06-01;Internal;std_user_978
Standard User 979;Marketing;G-Marketing-Access;Employee;2024-06-01;Internal;std_user_979
Standard User 980;IT;G-IT-Access;Employee;2024-06-01;Internal;std_user_980
Standard User 981;Operations;G-Operations-Access;Employee;2024-06-01;Technical;std_user_981
Standard User 982;Finance;G-Finance-Access;Employee;2024-06-01;Technical;std_user_982
Standard User 983;R&D;G-R&D-Access;Employee;2024-06-01;Service;std_user_983
Standard User 984;IT;G-IT-Access;Employee;2024-06-01;Administrative;std_user_984
Standard User 985;Legal;G-Legal-Access;Employee;2024-06-01;Service;std_user_985
Standard User 986;IT;G-IT-Access;Employee;2024-06-01;External;std_user_986
Standard User 987;Finance;G-Finance-Access;Employee;2024-06-01;External;std_user_987
Standard User 988;HR;G-HR-Access;Employee;2024-06-01;Technical;std_user_988
Standard User 989;R&D;G-R&D-Access;Employee;2024-06-01;External;std_user_989
Standard User 990;Finance;G-Finance-Access;Employee;2024-06-01;External;std_user_990
Standard User 991;Sales;G-Sales-Access;Employee;2024-06-01;Internal;std_user_991
Standard User 992;Operations;G-Operations-Access;Employee;2024-06-01;Internal;std_user_992
Standard User 993;Finance;G-Finance-Access;Employee;2024-06-01;External;std_user_993
Standard User 994;Marketing;G-Marketing-Access;Employee;2024-06-01;Technical;std_user_994
Standard User 995;HR;G-HR-Access;Employee;2024-06-01;Internal;std_user_995
Standard User 996;R&D;G-R&D-Access;Employee;2024-06-01;Administrative;std_user_996
Standard User 997;Legal;G-Legal-Access;Employee;2024-06-01;Service;std_user_997
Standard User 998;Sales;G-Sales-Access;Employee;2024-06-01;Technical;std_user_998
